repayment_id,loan_id,customer_id,payment_date,amount,payment_channel,repayment_status
REPAY0009247,LOAN005459,CUST006810,2026-03-02,112801,agent,success
REPAY0009248,LOAN005459,CUST006810,2026-04-01,112801,agent,success
REPAY0009249,LOAN005460,CUST006812,2024-09-30,197874,agent,success
REPAY0009250,LOAN005460,CUST006812,2024-10-30,153902,agent,success
REPAY0009251,LOAN005461,CUST006813,2023-11-03,309594,bank_transfer,success
REPAY0009252,LOAN005461,CUST006813,2023-12-03,193496,bank_transfer,success
REPAY0009253,LOAN005462,CUST006815,2024-02-20,225000,agent,success
REPAY0009254,LOAN005462,CUST006815,2024-03-21,200000,bank_transfer,success
REPAY0009255,LOAN005463,CUST006816,2023-03-15,272594,bank_transfer,success
REPAY0009256,LOAN005463,CUST006816,2023-04-14,119941,bank_transfer,success
REPAY0009257,LOAN005464,CUST006817,2023-07-07,146887,agent,success
REPAY0009258,LOAN005464,CUST006817,2023-08-06,68547,mobile_money,success
REPAY0009259,LOAN005465,CUST006818,2025-10-14,117430,bank_transfer,success
REPAY0009260,LOAN005465,CUST006818,2025-11-13,103615,bank_transfer,success
REPAY0009261,LOAN005466,CUST006820,2024-04-16,225491,mobile_money,success
REPAY0009262,LOAN005466,CUST006820,2024-05-16,300654,mobile_money,success
REPAY0009263,LOAN005467,CUST006821,2026-02-25,262501,mobile_money,success
REPAY0009264,LOAN005467,CUST006821,2026-03-27,140000,bank_transfer,success
REPAY0009265,LOAN005468,CUST006822,2024-01-18,167279,bank_transfer,success
REPAY0009266,LOAN005469,CUST006824,2025-03-14,165798,bank_transfer,success
REPAY0009267,LOAN005469,CUST006824,2025-04-13,33159,mobile_money,success
REPAY0009268,LOAN005470,CUST006825,2025-10-25,413990,mobile_money,success
REPAY0009269,LOAN005470,CUST006825,2025-11-24,174311,mobile_money,success
REPAY0009270,LOAN005471,CUST006830,2024-01-27,179176,bank_transfer,success
REPAY0009271,LOAN005471,CUST006830,2024-02-26,99542,agent,success
REPAY0009272,LOAN005472,CUST006831,2024-03-09,99843,bank_transfer,success
REPAY0009273,LOAN005472,CUST006831,2024-04-08,77655,agent,success
REPAY0009274,LOAN005473,CUST006832,2023-04-11,356192,mobile_money,success
REPAY0009275,LOAN005473,CUST006832,2023-05-11,284953,mobile_money,success
REPAY0009276,LOAN005474,CUST006833,2023-08-05,79930,mobile_money,success
REPAY0009277,LOAN005474,CUST006833,2023-09-04,53287,mobile_money,success
REPAY0009278,LOAN005475,CUST006835,2023-10-22,254111,bank_transfer,success
REPAY0009279,LOAN005476,CUST006836,2025-01-17,212955,mobile_money,success
REPAY0009280,LOAN005476,CUST006836,2025-02-16,182533,mobile_money,success
REPAY0009281,LOAN005477,CUST006837,2023-12-13,240722,agent,success
REPAY0009282,LOAN005477,CUST006837,2024-01-12,93614,mobile_money,success
REPAY0009283,LOAN005478,CUST006842,2025-09-19,94448,mobile_money,success
REPAY0009284,LOAN005478,CUST006842,2025-10-19,58122,agent,success
REPAY0009285,LOAN005479,CUST006843,2024-10-04,325000,bank_transfer,success
REPAY0009286,LOAN005479,CUST006843,2024-11-03,300000,agent,success
REPAY0009287,LOAN005480,CUST006844,2025-12-13,137127,agent,success
REPAY0009288,LOAN005481,CUST006845,2025-03-01,273615,bank_transfer,success
REPAY0009289,LOAN005481,CUST006845,2025-03-31,293159,bank_transfer,success
REPAY0009290,LOAN005482,CUST006847,2024-02-20,299253,bank_transfer,success
REPAY0009291,LOAN005482,CUST006847,2024-03-21,193634,agent,success
REPAY0009292,LOAN005483,CUST006848,2023-06-04,238842,mobile_money,success
REPAY0009293,LOAN005483,CUST006848,2023-07-04,201130,agent,success
REPAY0009294,LOAN005484,CUST006849,2023-09-17,291650,mobile_money,success
REPAY0009295,LOAN005484,CUST006849,2023-10-17,205870,mobile_money,success
REPAY0009296,LOAN005485,CUST006850,2025-09-10,50062,mobile_money,success
REPAY0009297,LOAN005486,CUST006851,2023-08-23,60694,mobile_money,success
REPAY0009298,LOAN005486,CUST006851,2023-09-22,91042,agent,success
REPAY0009299,LOAN005487,CUST006852,2023-01-29,142102,agent,success
REPAY0009300,LOAN005487,CUST006852,2023-02-28,142102,bank_transfer,success
REPAY0009301,LOAN005488,CUST006853,2024-11-24,134747,agent,success
REPAY0009302,LOAN005488,CUST006853,2024-12-24,252651,mobile_money,success
REPAY0009303,LOAN005489,CUST006854,2025-07-10,119461,bank_transfer,success
REPAY0009304,LOAN005489,CUST006854,2025-08-09,76020,bank_transfer,success
REPAY0009305,LOAN005490,CUST006856,2025-10-10,239888,agent,success
REPAY0009306,LOAN005490,CUST006856,2025-11-09,93289,bank_transfer,success
REPAY0009307,LOAN005491,CUST006859,2026-01-11,204952,bank_transfer,success
REPAY0009308,LOAN005491,CUST006859,2026-02-10,117115,mobile_money,success
REPAY0009309,LOAN005492,CUST006860,2023-07-29,216016,mobile_money,success
REPAY0009310,LOAN005492,CUST006860,2023-08-28,51432,mobile_money,success
REPAY0009311,LOAN005493,CUST006861,2025-04-15,328982,mobile_money,success
REPAY0009312,LOAN005493,CUST006861,2025-05-15,164491,agent,success
REPAY0009313,LOAN005494,CUST006862,2023-05-01,557191,agent,success
REPAY0009314,LOAN005494,CUST006862,2023-05-31,255379,agent,success
REPAY0009315,LOAN005495,CUST006863,2023-05-27,228133,agent,success
REPAY0009316,LOAN005495,CUST006863,2023-06-26,152089,bank_transfer,success
REPAY0009317,LOAN005496,CUST006864,2025-06-27,309722,agent,success
REPAY0009318,LOAN005496,CUST006864,2025-07-27,112626,mobile_money,success
REPAY0009319,LOAN005497,CUST006865,2025-01-08,388482,agent,success
REPAY0009320,LOAN005497,CUST006865,2025-02-07,182815,bank_transfer,success
REPAY0009321,LOAN005498,CUST006867,2023-09-04,280081,bank_transfer,success
REPAY0009322,LOAN005499,CUST006868,2024-09-20,486678,bank_transfer,success
REPAY0009323,LOAN005499,CUST006868,2024-10-20,243339,bank_transfer,success
REPAY0009324,LOAN005500,CUST006869,2024-09-25,241416,bank_transfer,success
REPAY0009325,LOAN005500,CUST006869,2024-10-25,258660,bank_transfer,success
REPAY0009326,LOAN005501,CUST006870,2024-08-10,116351,mobile_money,success
REPAY0009327,LOAN005501,CUST006870,2024-09-09,95818,mobile_money,success
REPAY0009328,LOAN005502,CUST006871,2025-11-05,87679,bank_transfer,success
REPAY0009329,LOAN005503,CUST006872,2023-09-08,81013,bank_transfer,success
REPAY0009330,LOAN005503,CUST006872,2023-10-08,25316,mobile_money,success
REPAY0009331,LOAN005504,CUST006873,2023-05-18,247597,agent,success
REPAY0009332,LOAN005505,CUST006874,2024-05-03,141831,agent,success
REPAY0009333,LOAN005505,CUST006874,2024-06-02,101307,bank_transfer,success
REPAY0009334,LOAN005506,CUST006877,2024-01-06,138635,agent,success
REPAY0009335,LOAN005507,CUST006878,2023-03-25,187085,mobile_money,success
REPAY0009336,LOAN005507,CUST006878,2023-04-24,101337,mobile_money,success
REPAY0009337,LOAN005508,CUST006879,2024-04-18,82682,mobile_money,success
REPAY0009338,LOAN005508,CUST006879,2024-05-18,63601,bank_transfer,success
REPAY0009339,LOAN005509,CUST006880,2025-04-09,496797,mobile_money,success
REPAY0009340,LOAN005509,CUST006880,2025-05-09,129599,mobile_money,success
REPAY0009341,LOAN005510,CUST006882,2023-08-06,82438,mobile_money,success
REPAY0009342,LOAN005510,CUST006882,2023-09-05,65951,bank_transfer,success
REPAY0009343,LOAN005511,CUST006883,2025-12-03,173086,agent,success
REPAY0009344,LOAN005511,CUST006883,2026-01-02,138469,bank_transfer,success
REPAY0009345,LOAN005512,CUST006885,2024-12-21,144817,bank_transfer,success
REPAY0009346,LOAN005513,CUST006887,2023-11-11,99878,agent,success
REPAY0009347,LOAN005514,CUST006890,2025-02-13,188834,mobile_money,success
REPAY0009348,LOAN005514,CUST006890,2025-03-15,264368,mobile_money,success
REPAY0009349,LOAN005515,CUST006892,2026-04-03,110774,mobile_money,success
REPAY0009350,LOAN005515,CUST006892,2026-05-03,110774,agent,success
REPAY0009351,LOAN005516,CUST006893,2025-01-07,77419,agent,success
REPAY0009352,LOAN005516,CUST006893,2025-02-06,58064,bank_transfer,success
REPAY0009353,LOAN005517,CUST006894,2025-08-22,181630,agent,success
REPAY0009354,LOAN005518,CUST006895,2023-09-11,226728,mobile_money,success
REPAY0009355,LOAN005518,CUST006895,2023-10-11,226728,mobile_money,success
REPAY0009356,LOAN005519,CUST006896,2024-06-06,64843,bank_transfer,success
REPAY0009357,LOAN005519,CUST006896,2024-07-06,32421,mobile_money,success
REPAY0009358,LOAN005520,CUST006897,2026-03-19,118370,mobile_money,success
REPAY0009359,LOAN005521,CUST006898,2026-03-24,234730,bank_transfer,success
REPAY0009360,LOAN005522,CUST006899,2025-01-09,270649,agent,success
REPAY0009361,LOAN005522,CUST006899,2025-02-08,112770,agent,success
REPAY0009362,LOAN005523,CUST006900,2023-06-05,60934,mobile_money,success
REPAY0009363,LOAN005524,CUST006901,2026-04-19,143744,agent,success
REPAY0009364,LOAN005524,CUST006901,2026-05-19,164278,agent,success
REPAY0009365,LOAN005525,CUST006905,2024-05-12,121146,mobile_money,success
REPAY0009366,LOAN005526,CUST006907,2023-08-28,133791,mobile_money,success
REPAY0009367,LOAN005526,CUST006907,2023-09-27,98113,bank_transfer,success
REPAY0009368,LOAN005527,CUST006908,2023-04-05,196057,mobile_money,success
REPAY0009369,LOAN005528,CUST006909,2023-07-03,375000,mobile_money,success
REPAY0009370,LOAN005528,CUST006909,2023-08-02,150000,bank_transfer,success
REPAY0009371,LOAN005529,CUST006911,2024-05-18,152389,bank_transfer,success
REPAY0009372,LOAN005530,CUST006912,2025-11-13,311817,bank_transfer,success
REPAY0009373,LOAN005530,CUST006912,2025-12-13,165079,mobile_money,success
REPAY0009374,LOAN005531,CUST006913,2025-04-23,154399,agent,success
REPAY0009375,LOAN005531,CUST006913,2025-05-23,154399,bank_transfer,success
REPAY0009376,LOAN005532,CUST006914,2024-06-28,259583,agent,success
REPAY0009377,LOAN005533,CUST006915,2024-07-03,346254,agent,success
REPAY0009378,LOAN005534,CUST006916,2026-04-22,93428,bank_transfer,success
REPAY0009379,LOAN005535,CUST006917,2026-02-07,175890,bank_transfer,success
REPAY0009380,LOAN005535,CUST006917,2026-03-09,64801,mobile_money,success
REPAY0009381,LOAN005536,CUST006918,2024-06-06,226917,mobile_money,success
REPAY0009382,LOAN005536,CUST006918,2024-07-06,272300,mobile_money,success
REPAY0009383,LOAN005537,CUST006919,2023-08-03,519894,mobile_money,success
REPAY0009384,LOAN005537,CUST006919,2023-09-02,222812,bank_transfer,success
REPAY0009385,LOAN005538,CUST006923,2024-07-31,575000,bank_transfer,success
REPAY0009386,LOAN005538,CUST006923,2024-08-30,125000,mobile_money,success
REPAY0009387,LOAN005539,CUST006924,2024-04-18,224512,mobile_money,success
REPAY0009388,LOAN005539,CUST006924,2024-05-18,117137,bank_transfer,success
REPAY0009389,LOAN005540,CUST006926,2023-12-21,155775,agent,success
REPAY0009390,LOAN005540,CUST006926,2024-01-20,71896,mobile_money,success
REPAY0009391,LOAN005541,CUST006927,2023-04-22,105533,agent,success
REPAY0009392,LOAN005541,CUST006927,2023-05-22,67157,agent,success
REPAY0009393,LOAN005542,CUST006928,2025-06-26,88542,agent,success
REPAY0009394,LOAN005543,CUST006930,2023-10-30,255167,agent,success
REPAY0009395,LOAN005543,CUST006930,2023-11-29,143531,agent,success
REPAY0009396,LOAN005544,CUST006931,2023-12-05,49934,agent,success
REPAY0009397,LOAN005545,CUST006932,2025-01-05,259569,bank_transfer,success
REPAY0009398,LOAN005546,CUST006933,2023-04-15,417734,bank_transfer,success
REPAY0009399,LOAN005546,CUST006933,2023-05-15,139244,bank_transfer,success
REPAY0009400,LOAN005547,CUST006934,2023-03-06,324784,agent,success
REPAY0009401,LOAN005547,CUST006934,2023-04-05,210154,mobile_money,success
REPAY0009402,LOAN005548,CUST006935,2024-12-06,84969,mobile_money,success
REPAY0009403,LOAN005548,CUST006935,2025-01-05,33987,mobile_money,success
REPAY0009404,LOAN005549,CUST006936,2023-07-01,475000,agent,success
REPAY0009405,LOAN005549,CUST006936,2023-07-31,200000,bank_transfer,success
REPAY0009406,LOAN005550,CUST006937,2024-08-11,500000,mobile_money,success
REPAY0009407,LOAN005551,CUST006938,2026-03-19,356909,agent,success
REPAY0009408,LOAN005552,CUST006939,2025-03-20,293482,agent,success
REPAY0009409,LOAN005552,CUST006939,2025-04-19,108125,mobile_money,success
REPAY0009410,LOAN005553,CUST006940,2025-05-09,427342,bank_transfer,success
REPAY0009411,LOAN005553,CUST006940,2025-06-08,213671,agent,success
REPAY0009412,LOAN005554,CUST006942,2024-11-02,325000,agent,success
REPAY0009413,LOAN005554,CUST006942,2024-12-02,400000,bank_transfer,success
REPAY0009414,LOAN005555,CUST006943,2024-01-16,258150,bank_transfer,success
REPAY0009415,LOAN005556,CUST006946,2023-11-24,114925,agent,success
REPAY0009416,LOAN005557,CUST006947,2023-10-12,475000,bank_transfer,success
REPAY0009417,LOAN005558,CUST006948,2025-09-18,192814,mobile_money,success
REPAY0009418,LOAN005559,CUST006949,2025-12-11,352730,agent,success
REPAY0009419,LOAN005559,CUST006949,2026-01-10,308639,agent,success
REPAY0009420,LOAN005560,CUST006950,2024-09-18,300000,agent,success
REPAY0009421,LOAN005561,CUST006951,2025-11-08,276191,bank_transfer,success
REPAY0009422,LOAN005562,CUST006952,2025-02-25,600000,bank_transfer,success
REPAY0009423,LOAN005563,CUST006953,2024-11-06,242564,mobile_money,success
REPAY0009424,LOAN005563,CUST006953,2024-12-06,181923,bank_transfer,success
REPAY0009425,LOAN005564,CUST006955,2024-03-03,71905,agent,success
REPAY0009426,LOAN005565,CUST006956,2024-04-05,105116,agent,success
REPAY0009427,LOAN005565,CUST006956,2024-05-05,92750,mobile_money,success
REPAY0009428,LOAN005566,CUST006957,2026-01-01,625000,agent,success
REPAY0009429,LOAN005567,CUST006958,2023-10-28,54925,mobile_money,success
REPAY0009430,LOAN005567,CUST006958,2023-11-27,30514,mobile_money,success
REPAY0009431,LOAN005568,CUST006959,2024-03-24,278538,bank_transfer,success
REPAY0009432,LOAN005569,CUST006960,2024-11-03,263640,mobile_money,success
REPAY0009433,LOAN005569,CUST006960,2024-12-03,87880,agent,success
REPAY0009434,LOAN005570,CUST006962,2025-12-25,172428,agent,success
REPAY0009435,LOAN005570,CUST006962,2026-01-24,131856,bank_transfer,success
REPAY0009436,LOAN005571,CUST006963,2025-04-14,132706,mobile_money,success
REPAY0009437,LOAN005572,CUST006964,2024-04-11,244086,bank_transfer,success
REPAY0009438,LOAN005572,CUST006964,2024-05-11,71191,agent,success
REPAY0009439,LOAN005573,CUST006965,2024-02-28,194718,bank_transfer,success
REPAY0009440,LOAN005573,CUST006965,2024-03-29,115061,mobile_money,success
REPAY0009441,LOAN005574,CUST006966,2023-09-28,383196,mobile_money,success
REPAY0009442,LOAN005575,CUST006967,2024-06-29,188783,bank_transfer,success
REPAY0009443,LOAN005575,CUST006967,2024-07-29,125855,agent,success
REPAY0009444,LOAN005576,CUST006968,2025-01-14,158862,bank_transfer,success
REPAY0009445,LOAN005576,CUST006968,2025-02-13,142976,mobile_money,success
REPAY0009446,LOAN005577,CUST006969,2024-05-12,525000,bank_transfer,success
REPAY0009447,LOAN005578,CUST006971,2023-10-19,78313,bank_transfer,success
REPAY0009448,LOAN005578,CUST006971,2023-11-18,28192,mobile_money,success
REPAY0009449,LOAN005579,CUST006972,2023-05-06,147777,agent,success
REPAY0009450,LOAN005580,CUST006974,2023-06-09,92925,mobile_money,success
REPAY0009451,LOAN005581,CUST006977,2023-11-26,184596,agent,success
REPAY0009452,LOAN005581,CUST006977,2023-12-26,88285,agent,success
REPAY0009453,LOAN005582,CUST006979,2024-06-17,178541,mobile_money,success
REPAY0009454,LOAN005583,CUST006982,2024-02-14,81726,agent,success
REPAY0009455,LOAN005583,CUST006982,2024-03-15,50592,agent,success
REPAY0009456,LOAN005584,CUST006983,2024-10-27,131889,mobile_money,success
REPAY0009457,LOAN005584,CUST006983,2024-11-26,131889,mobile_money,success
REPAY0009458,LOAN005585,CUST006984,2023-02-28,228570,agent,success
REPAY0009459,LOAN005585,CUST006984,2023-03-30,274284,agent,success
REPAY0009460,LOAN005586,CUST006985,2025-03-08,206468,agent,success
REPAY0009461,LOAN005587,CUST006987,2023-06-14,134001,mobile_money,success
REPAY0009462,LOAN005587,CUST006987,2023-07-14,238224,bank_transfer,success
REPAY0009463,LOAN005588,CUST006988,2025-07-23,149850,mobile_money,success
REPAY0009464,LOAN005589,CUST006990,2025-04-07,136186,mobile_money,success
REPAY0009465,LOAN005589,CUST006990,2025-05-07,198089,agent,success
REPAY0009466,LOAN005590,CUST006991,2024-06-18,328880,agent,success
REPAY0009467,LOAN005590,CUST006991,2024-07-18,270842,agent,success
REPAY0009468,LOAN005591,CUST006992,2024-02-18,150983,bank_transfer,success
REPAY0009469,LOAN005591,CUST006992,2024-03-19,113237,bank_transfer,success
REPAY0009470,LOAN005592,CUST006994,2023-05-19,325000,agent,success
REPAY0009471,LOAN005592,CUST006994,2023-06-18,375000,bank_transfer,success
REPAY0009472,LOAN005593,CUST006995,2023-08-26,127665,mobile_money,success
REPAY0009473,LOAN005593,CUST006995,2023-09-25,60793,agent,success
REPAY0009474,LOAN005594,CUST006997,2025-03-24,206441,mobile_money,success
REPAY0009475,LOAN005594,CUST006997,2025-04-23,86017,mobile_money,success
REPAY0009476,LOAN005595,CUST006998,2023-06-08,340198,bank_transfer,success
REPAY0009477,LOAN005595,CUST006998,2023-07-08,212623,agent,success
REPAY0009478,LOAN005596,CUST006999,2023-09-22,137062,bank_transfer,success
REPAY0009479,LOAN005596,CUST006999,2023-10-22,124602,mobile_money,success
REPAY0009480,LOAN005597,CUST007000,2025-11-14,89232,agent,success
REPAY0009481,LOAN005597,CUST007000,2025-12-14,121681,agent,success
REPAY0009482,LOAN005598,CUST007001,2023-02-12,456727,mobile_money,success
REPAY0009483,LOAN005598,CUST007001,2023-03-14,296872,agent,success
REPAY0009484,LOAN005599,CUST007002,2025-04-12,381573,bank_transfer,success
REPAY0009485,LOAN005599,CUST007002,2025-05-12,296779,mobile_money,success
REPAY0009486,LOAN005600,CUST007003,2023-11-18,375000,mobile_money,success
REPAY0009487,LOAN005600,CUST007003,2023-12-18,350000,mobile_money,success
REPAY0009488,LOAN005601,CUST007004,2025-06-05,411148,mobile_money,success
REPAY0009489,LOAN005601,CUST007004,2025-07-05,241852,agent,success
REPAY0009490,LOAN005602,CUST007006,2024-10-08,285047,bank_transfer,success
REPAY0009491,LOAN005603,CUST007007,2026-04-13,167406,bank_transfer,success
REPAY0009492,LOAN005603,CUST007007,2026-05-13,97653,mobile_money,success
REPAY0009493,LOAN005604,CUST007008,2023-11-25,550000,bank_transfer,success
REPAY0009494,LOAN005604,CUST007008,2023-12-25,250000,bank_transfer,success
REPAY0009495,LOAN005605,CUST007011,2023-09-17,21646,bank_transfer,success
REPAY0009496,LOAN005605,CUST007011,2023-10-17,40587,mobile_money,success
REPAY0009497,LOAN005606,CUST007012,2024-05-26,225000,bank_transfer,success
REPAY0009498,LOAN005606,CUST007012,2024-06-25,400000,agent,success
REPAY0009499,LOAN005607,CUST007013,2025-04-02,310098,mobile_money,success
REPAY0009500,LOAN005607,CUST007013,2025-05-02,286245,bank_transfer,success
REPAY0009501,LOAN005608,CUST007016,2024-02-20,480555,mobile_money,success
REPAY0009502,LOAN005608,CUST007016,2024-03-21,334299,agent,success
REPAY0009503,LOAN005609,CUST007019,2026-01-25,63361,bank_transfer,success
REPAY0009504,LOAN005609,CUST007019,2026-02-24,27720,agent,success
REPAY0009505,LOAN005610,CUST007021,2023-07-08,151792,agent,success
REPAY0009506,LOAN005610,CUST007021,2023-08-07,136612,bank_transfer,success
REPAY0009507,LOAN005611,CUST007022,2026-03-07,64287,bank_transfer,success
REPAY0009508,LOAN005611,CUST007022,2026-04-06,54396,mobile_money,success
REPAY0009509,LOAN005612,CUST007023,2025-12-08,341010,bank_transfer,success
REPAY0009510,LOAN005612,CUST007023,2026-01-07,272808,bank_transfer,success
REPAY0009511,LOAN005613,CUST007024,2024-05-10,167659,agent,success
REPAY0009512,LOAN005613,CUST007024,2024-06-09,51026,mobile_money,success
REPAY0009513,LOAN005614,CUST007025,2025-09-20,165051,agent,success
REPAY0009514,LOAN005614,CUST007025,2025-10-20,107283,agent,success
REPAY0009515,LOAN005615,CUST007026,2023-06-01,443427,bank_transfer,success
REPAY0009516,LOAN005615,CUST007026,2023-07-01,295618,bank_transfer,success
REPAY0009517,LOAN005616,CUST007027,2023-01-30,120082,mobile_money,success
REPAY0009518,LOAN005616,CUST007027,2023-03-01,80055,agent,success
REPAY0009519,LOAN005617,CUST007028,2023-06-16,352293,bank_transfer,success
REPAY0009520,LOAN005618,CUST007029,2026-04-04,164083,agent,success
REPAY0009521,LOAN005618,CUST007029,2026-05-04,82041,agent,success
REPAY0009522,LOAN005619,CUST007031,2025-03-02,300000,mobile_money,success
REPAY0009523,LOAN005620,CUST007036,2023-10-10,350292,mobile_money,success
REPAY0009524,LOAN005621,CUST007038,2026-03-17,316761,bank_transfer,success
REPAY0009525,LOAN005621,CUST007038,2026-04-16,123185,mobile_money,success
REPAY0009526,LOAN005622,CUST007039,2023-09-08,179255,agent,success
REPAY0009527,LOAN005623,CUST007040,2025-05-07,308049,mobile_money,success
REPAY0009528,LOAN005623,CUST007040,2025-06-06,173277,bank_transfer,success
REPAY0009529,LOAN005624,CUST007042,2024-10-10,250000,agent,success
REPAY0009530,LOAN005624,CUST007042,2024-11-09,150000,bank_transfer,success
REPAY0009531,LOAN005625,CUST007043,2024-05-12,106970,agent,success
REPAY0009532,LOAN005625,CUST007043,2024-06-11,53485,agent,success
REPAY0009533,LOAN005626,CUST007044,2026-03-24,46349,mobile_money,success
REPAY0009534,LOAN005626,CUST007044,2026-04-23,66948,agent,success
REPAY0009535,LOAN005627,CUST007045,2023-04-05,176148,mobile_money,success
REPAY0009536,LOAN005627,CUST007045,2023-05-05,144121,bank_transfer,success
REPAY0009537,LOAN005628,CUST007046,2026-02-04,144202,mobile_money,success
REPAY0009538,LOAN005628,CUST007046,2026-03-06,162228,mobile_money,success
REPAY0009539,LOAN005629,CUST007047,2025-06-01,503273,agent,success
REPAY0009540,LOAN005630,CUST007048,2024-01-24,107981,agent,success
REPAY0009541,LOAN005631,CUST007049,2023-10-12,135435,agent,success
REPAY0009542,LOAN005631,CUST007049,2023-11-11,90290,mobile_money,success
REPAY0009543,LOAN005632,CUST007050,2025-09-16,500000,bank_transfer,success
REPAY0009544,LOAN005633,CUST007051,2023-01-19,438466,mobile_money,success
REPAY0009545,LOAN005634,CUST007052,2024-12-18,381908,bank_transfer,success
REPAY0009546,LOAN005635,CUST007053,2024-06-29,485888,agent,success
REPAY0009547,LOAN005636,CUST007054,2026-04-17,109395,agent,success
REPAY0009548,LOAN005637,CUST007055,2024-09-10,165778,mobile_money,success
REPAY0009549,LOAN005637,CUST007055,2024-10-10,37676,bank_transfer,success
REPAY0009550,LOAN005638,CUST007056,2024-01-23,355615,agent,success
REPAY0009551,LOAN005639,CUST007057,2025-12-21,101701,agent,success
REPAY0009552,LOAN005640,CUST007058,2025-11-25,172145,agent,success
REPAY0009553,LOAN005641,CUST007059,2026-01-20,137841,bank_transfer,success
REPAY0009554,LOAN005642,CUST007060,2025-09-25,232610,agent,success
REPAY0009555,LOAN005643,CUST007061,2023-08-09,96392,mobile_money,success
REPAY0009556,LOAN005644,CUST007062,2024-08-27,558048,agent,success
REPAY0009557,LOAN005644,CUST007062,2024-09-26,255772,bank_transfer,success
REPAY0009558,LOAN005645,CUST007063,2026-01-07,625000,mobile_money,success
REPAY0009559,LOAN005645,CUST007063,2026-02-06,125000,bank_transfer,success
REPAY0009560,LOAN005646,CUST007064,2023-02-28,256250,mobile_money,success
REPAY0009561,LOAN005646,CUST007064,2023-03-30,150735,bank_transfer,success
REPAY0009562,LOAN005647,CUST007065,2024-05-09,65884,mobile_money,success
REPAY0009563,LOAN005647,CUST007065,2024-06-08,80525,mobile_money,success
REPAY0009564,LOAN005648,CUST007066,2025-09-02,320479,agent,success
REPAY0009565,LOAN005648,CUST007066,2025-10-02,80119,agent,success
REPAY0009566,LOAN005649,CUST007067,2023-06-17,137134,bank_transfer,success
REPAY0009567,LOAN005649,CUST007067,2023-07-17,148562,agent,success
REPAY0009568,LOAN005650,CUST007068,2025-01-27,309652,agent,success
REPAY0009569,LOAN005651,CUST007069,2024-01-31,294328,bank_transfer,success
REPAY0009570,LOAN005652,CUST007070,2026-04-19,282708,bank_transfer,success
REPAY0009571,LOAN005652,CUST007070,2026-05-19,282708,bank_transfer,success
REPAY0009572,LOAN005653,CUST007072,2025-08-06,286028,bank_transfer,success
REPAY0009573,LOAN005653,CUST007072,2025-09-05,80087,agent,success
REPAY0009574,LOAN005654,CUST007073,2025-10-05,486801,agent,success
REPAY0009575,LOAN005654,CUST007073,2025-11-04,267740,agent,success
REPAY0009576,LOAN005655,CUST007074,2025-04-25,416828,bank_transfer,success
REPAY0009577,LOAN005656,CUST007075,2023-03-28,192278,bank_transfer,success
REPAY0009578,LOAN005656,CUST007075,2023-04-27,139838,bank_transfer,success
REPAY0009579,LOAN005657,CUST007076,2023-07-22,404779,bank_transfer,success
REPAY0009580,LOAN005658,CUST007078,2026-01-21,58255,agent,success
REPAY0009581,LOAN005659,CUST007079,2025-01-15,71913,mobile_money,success
REPAY0009582,LOAN005660,CUST007080,2023-07-05,35596,bank_transfer,success
REPAY0009583,LOAN005660,CUST007080,2023-08-04,45304,agent,success
REPAY0009584,LOAN005661,CUST007081,2024-04-05,179692,mobile_money,success
REPAY0009585,LOAN005661,CUST007081,2024-05-05,261371,bank_transfer,success
REPAY0009586,LOAN005662,CUST007082,2024-07-05,259537,mobile_money,success
REPAY0009587,LOAN005662,CUST007082,2024-08-04,218558,bank_transfer,success
REPAY0009588,LOAN005663,CUST007083,2025-07-28,391468,mobile_money,success
REPAY0009589,LOAN005663,CUST007083,2025-08-27,226639,agent,success
REPAY0009590,LOAN005664,CUST007084,2025-10-06,390998,mobile_money,success
REPAY0009591,LOAN005665,CUST007087,2023-02-18,97932,mobile_money,success
REPAY0009592,LOAN005665,CUST007087,2023-03-20,48966,mobile_money,success
REPAY0009593,LOAN005666,CUST007088,2023-07-21,166573,bank_transfer,success
REPAY0009594,LOAN005667,CUST007089,2024-06-30,366310,agent,success
REPAY0009595,LOAN005667,CUST007089,2024-07-30,195365,mobile_money,success
REPAY0009596,LOAN005668,CUST007090,2025-05-31,292595,bank_transfer,success
REPAY0009597,LOAN005669,CUST007091,2025-01-08,252401,mobile_money,success
REPAY0009598,LOAN005669,CUST007091,2025-02-07,110425,agent,success
REPAY0009599,LOAN005670,CUST007095,2023-12-17,209652,agent,success
REPAY0009600,LOAN005670,CUST007095,2024-01-16,190592,mobile_money,success
REPAY0009601,LOAN005671,CUST007096,2025-06-03,298687,agent,success
REPAY0009602,LOAN005672,CUST007097,2023-11-06,244603,agent,success
REPAY0009603,LOAN005672,CUST007097,2023-12-06,183452,agent,success
REPAY0009604,LOAN005673,CUST007099,2025-09-17,269591,agent,success
REPAY0009605,LOAN005673,CUST007099,2025-10-17,165902,agent,success
REPAY0009606,LOAN005674,CUST007100,2023-06-29,265734,agent,success
REPAY0009607,LOAN005674,CUST007100,2023-07-29,66433,mobile_money,success
REPAY0009608,LOAN005675,CUST007101,2025-06-23,141171,mobile_money,success
REPAY0009609,LOAN005675,CUST007101,2025-07-23,91346,agent,success
REPAY0009610,LOAN005676,CUST007103,2024-03-03,475109,mobile_money,success
