transaction_id,account_id,customer_id,merchant_id,card_id,transaction_date,transaction_type,channel,amount,currency,status,country_code
TXN00035028,ACC008424,CUST008424,MERC00073,CARD005749,2025-04-12,payment,agent_cashin,252922,UGX,failed,UG
TXN00035029,ACC008424,CUST008424,MERC00025,CARD005749,2024-06-01,payment,agent_cashin,483303,UGX,success,UG
TXN00035030,ACC008424,CUST008424,MERC00061,CARD005749,2024-11-15,bill_pay,agent_cashin,487411,UGX,pending,UG
TXN00035031,ACC008425,CUST008425,MERC00036,,2025-02-21,withdrawal,bank_transfer,190611,UGX,pending,UG
TXN00035032,ACC008425,CUST008425,MERC00017,,2024-09-28,transfer,mobile_money,326213,UGX,success,UG
TXN00035033,ACC008425,CUST008425,MERC00005,,2024-12-24,transfer,card_pos,486195,UGX,success,UG
TXN00035034,ACC008426,CUST008426,MERC00009,CARD005750,2024-06-01,payment,card_online,420854,UGX,pending,UG
TXN00035035,ACC008426,CUST008426,MERC00010,CARD005750,2024-02-04,bill_pay,bank_transfer,180958,UGX,failed,UG
TXN00035036,ACC008426,CUST008426,MERC00071,CARD005750,2024-05-09,transfer,bank_transfer,222430,UGX,success,UG
TXN00035037,ACC008427,CUST008427,MERC00070,CARD005751,2025-03-13,withdrawal,agent_cashin,477045,UGX,pending,UG
TXN00035038,ACC008427,CUST008427,MERC00058,CARD005751,2025-03-13,transfer,bank_transfer,332735,UGX,success,UG
TXN00035039,ACC008427,CUST008427,MERC00002,CARD005751,2024-04-27,withdrawal,card_online,289343,UGX,failed,UG
TXN00035040,ACC008428,CUST008428,MERC00035,,2025-09-22,bill_pay,card_online,309055,UGX,success,UG
TXN00035041,ACC008428,CUST008428,MERC00059,,2025-01-01,payment,card_online,304663,UGX,success,UG
TXN00035042,ACC008428,CUST008428,MERC00022,,2024-03-19,bill_pay,card_online,323765,UGX,success,UG
TXN00035043,ACC008429,CUST008429,MERC00053,CARD005752,2024-07-04,payment,bank_transfer,339399,UGX,pending,UG
TXN00035044,ACC008429,CUST008429,MERC00023,CARD005752,2024-12-01,bill_pay,card_pos,217909,UGX,success,UG
TXN00035045,ACC008429,CUST008429,MERC00008,CARD005752,2025-07-25,payment,card_online,235641,UGX,success,UG
TXN00035046,ACC008430,CUST008430,MERC00007,CARD005753,2025-07-09,bill_pay,mobile_money,196524,UGX,pending,UG
TXN00035047,ACC008430,CUST008430,MERC00065,CARD005753,2025-11-07,payment,mobile_money,250979,UGX,success,UG
TXN00035048,ACC008430,CUST008430,MERC00052,CARD005753,2024-07-28,bill_pay,agent_cashin,348342,UGX,failed,UG
TXN00035049,ACC008431,CUST008431,MERC00014,CARD005754,2025-02-14,withdrawal,bank_transfer,433025,UGX,success,UG
TXN00035050,ACC008431,CUST008431,MERC00057,CARD005754,2024-11-28,withdrawal,card_pos,427787,UGX,success,UG
TXN00035051,ACC008431,CUST008431,MERC00010,CARD005754,2025-10-27,bill_pay,mobile_money,227967,UGX,pending,UG
TXN00035052,ACC008432,CUST008432,MERC00060,,2025-10-08,deposit,agent_cashin,160363,UGX,failed,UG
TXN00035053,ACC008432,CUST008432,MERC00063,,2025-03-11,transfer,bank_transfer,168216,UGX,success,UG
TXN00035054,ACC008432,CUST008432,MERC00037,,2025-07-26,withdrawal,card_online,355181,UGX,success,UG
TXN00035055,ACC008433,CUST008433,MERC00057,CARD005755,2024-11-22,transfer,mobile_money,189013,UGX,success,UG
TXN00035056,ACC008433,CUST008433,MERC00052,CARD005755,2025-01-10,payment,agent_cashin,227899,UGX,success,UG
TXN00035057,ACC008433,CUST008433,MERC00019,CARD005755,2025-06-27,payment,card_online,187667,UGX,success,UG
TXN00035058,ACC005131,CUST005131,MERC00051,CARD003519,2025-05-04,payment,mobile_money,413152,UGX,pending,UG
TXN00035059,ACC005131,CUST005131,MERC00013,CARD003519,2024-09-19,deposit,card_online,471563,UGX,success,UG
TXN00035060,ACC005131,CUST005131,MERC00046,CARD003519,2025-02-17,withdrawal,card_pos,338817,UGX,failed,UG
TXN00035061,ACC005132,CUST005132,MERC00036,CARD003520,2024-05-03,withdrawal,bank_transfer,244209,UGX,success,UG
TXN00035062,ACC005132,CUST005132,MERC00011,CARD003520,2024-07-01,transfer,card_online,416255,UGX,failed,UG
TXN00035063,ACC005132,CUST005132,MERC00030,CARD003520,2025-11-01,payment,card_online,390924,UGX,success,UG
TXN00035064,ACC005089,CUST005089,MERC00034,CARD003490,2024-07-21,bill_pay,bank_transfer,489448,UGX,success,UG
TXN00035065,ACC005089,CUST005089,MERC00048,CARD003490,2025-02-05,payment,mobile_money,272974,UGX,success,UG
TXN00035066,ACC005089,CUST005089,MERC00072,CARD003490,2025-02-24,payment,bank_transfer,455488,UGX,success,UG
TXN00035067,ACC005090,CUST005090,MERC00009,,2025-01-29,withdrawal,bank_transfer,427869,UGX,pending,UG
TXN00035068,ACC005090,CUST005090,MERC00007,,2024-03-31,payment,card_pos,262141,UGX,pending,UG
TXN00035069,ACC005090,CUST005090,MERC00003,,2025-10-07,deposit,card_online,220211,UGX,pending,UG
TXN00035070,ACC005106,CUST005106,MERC00021,,2025-03-24,payment,card_pos,356284,UGX,failed,UG
TXN00035071,ACC005106,CUST005106,MERC00062,,2024-01-31,withdrawal,card_online,213946,UGX,pending,UG
TXN00035072,ACC005106,CUST005106,MERC00034,,2024-11-16,bill_pay,card_pos,275849,UGX,success,UG
TXN00035073,ACC005107,CUST005107,MERC00003,,2025-05-12,deposit,bank_transfer,431720,UGX,success,UG
TXN00035074,ACC005107,CUST005107,MERC00023,,2025-10-08,payment,agent_cashin,286287,UGX,success,UG
TXN00035075,ACC005107,CUST005107,MERC00045,,2024-08-23,deposit,mobile_money,354088,UGX,success,UG
TXN00035076,ACC005108,CUST005108,MERC00037,,2024-06-05,deposit,mobile_money,370036,UGX,success,UG
TXN00035077,ACC005108,CUST005108,MERC00072,,2024-09-17,deposit,bank_transfer,439465,UGX,success,UG
TXN00035078,ACC005108,CUST005108,MERC00027,,2024-02-18,withdrawal,agent_cashin,296921,UGX,success,UG
TXN00035079,ACC005109,CUST005109,MERC00036,CARD003502,2024-08-20,transfer,bank_transfer,339773,UGX,success,UG
TXN00035080,ACC005109,CUST005109,MERC00046,CARD003502,2025-09-28,transfer,bank_transfer,327704,UGX,success,UG
TXN00035081,ACC005109,CUST005109,MERC00012,CARD003502,2024-02-03,transfer,bank_transfer,250958,UGX,success,UG
TXN00035082,ACC007610,CUST007610,MERC00071,CARD005183,2025-06-06,bill_pay,bank_transfer,384002,UGX,success,UG
TXN00035083,ACC007610,CUST007610,MERC00035,CARD005183,2025-05-09,payment,card_online,191080,UGX,pending,UG
TXN00035084,ACC007610,CUST007610,MERC00064,CARD005183,2025-08-07,deposit,agent_cashin,396852,UGX,pending,UG
TXN00035085,ACC007611,CUST007611,MERC00018,,2025-06-22,deposit,bank_transfer,421749,UGX,success,UG
TXN00035086,ACC007611,CUST007611,MERC00035,,2025-06-17,bill_pay,card_pos,478085,UGX,success,UG
TXN00035087,ACC007611,CUST007611,MERC00008,,2025-01-07,transfer,card_pos,383967,UGX,success,UG
TXN00035088,ACC007612,CUST007612,MERC00037,CARD005184,2025-09-24,payment,card_online,270560,UGX,pending,UG
TXN00035089,ACC007612,CUST007612,MERC00036,CARD005184,2024-05-31,deposit,card_pos,335985,UGX,success,UG
TXN00035090,ACC007612,CUST007612,MERC00050,CARD005184,2024-03-29,transfer,mobile_money,183846,UGX,success,UG
TXN00035091,ACC007613,CUST007613,MERC00008,CARD005185,2024-08-14,bill_pay,agent_cashin,287984,UGX,failed,UG
TXN00035092,ACC007613,CUST007613,MERC00022,CARD005185,2024-08-20,transfer,card_pos,401231,UGX,success,UG
TXN00035093,ACC007613,CUST007613,MERC00027,CARD005185,2024-12-24,bill_pay,bank_transfer,177970,UGX,success,UG
TXN00035094,ACC007614,CUST007614,MERC00021,CARD005186,2025-03-24,transfer,card_pos,437189,UGX,pending,UG
TXN00035095,ACC007614,CUST007614,MERC00019,CARD005186,2024-01-11,payment,card_online,443094,UGX,pending,UG
TXN00035096,ACC007614,CUST007614,MERC00002,CARD005186,2025-11-11,deposit,bank_transfer,402097,UGX,pending,UG
TXN00035097,ACC007695,CUST007695,MERC00028,CARD005239,2024-05-11,payment,agent_cashin,361482,UGX,success,UG
TXN00035098,ACC007695,CUST007695,MERC00052,CARD005239,2025-05-21,withdrawal,agent_cashin,244515,UGX,success,UG
TXN00035099,ACC007695,CUST007695,MERC00004,CARD005239,2024-04-04,bill_pay,card_online,369000,UGX,success,UG
TXN00035100,ACC007696,CUST007696,MERC00024,,2024-11-04,withdrawal,mobile_money,182734,UGX,failed,UG
TXN00035101,ACC007696,CUST007696,MERC00020,,2025-01-22,payment,card_pos,426669,UGX,failed,UG
TXN00035102,ACC007696,CUST007696,MERC00064,,2024-08-06,payment,mobile_money,476276,UGX,success,UG
TXN00035103,ACC007697,CUST007697,MERC00030,CARD005240,2024-03-18,bill_pay,mobile_money,498645,UGX,success,UG
TXN00035104,ACC007697,CUST007697,MERC00045,CARD005240,2024-01-06,payment,bank_transfer,447089,UGX,failed,UG
TXN00035105,ACC007697,CUST007697,MERC00005,CARD005240,2025-07-21,bill_pay,bank_transfer,182394,UGX,success,UG
TXN00035106,ACC007633,CUST007633,MERC00026,CARD005199,2025-11-10,bill_pay,bank_transfer,261262,UGX,success,UG
TXN00035107,ACC007633,CUST007633,MERC00031,CARD005199,2025-06-21,deposit,card_pos,376404,UGX,success,UG
TXN00035108,ACC007633,CUST007633,MERC00054,CARD005199,2024-06-20,payment,bank_transfer,388863,UGX,success,UG
TXN00035109,ACC007634,CUST007634,MERC00032,CARD005200,2024-01-25,withdrawal,card_online,457453,UGX,failed,UG
TXN00035110,ACC007634,CUST007634,MERC00051,CARD005200,2025-08-15,payment,card_online,417544,UGX,success,UG
TXN00035111,ACC007634,CUST007634,MERC00029,CARD005200,2025-01-31,bill_pay,bank_transfer,197944,UGX,success,UG
TXN00035112,ACC007635,CUST007635,MERC00033,CARD005201,2024-07-27,payment,bank_transfer,267805,UGX,success,UG
TXN00035113,ACC007635,CUST007635,MERC00071,CARD005201,2024-12-19,payment,mobile_money,231389,UGX,success,UG
TXN00035114,ACC007635,CUST007635,MERC00029,CARD005201,2025-11-14,transfer,card_online,338708,UGX,success,UG
TXN00035115,ACC007677,CUST007677,MERC00005,CARD005227,2025-10-01,bill_pay,card_online,398058,UGX,success,UG
TXN00035116,ACC007677,CUST007677,MERC00057,CARD005227,2024-03-18,transfer,mobile_money,369041,UGX,success,UG
TXN00035117,ACC007677,CUST007677,MERC00040,CARD005227,2025-09-10,transfer,card_online,420573,UGX,failed,UG
TXN00035118,ACC007678,CUST007678,MERC00047,,2025-05-07,transfer,bank_transfer,387157,UGX,failed,UG
TXN00035119,ACC007678,CUST007678,MERC00017,,2025-11-14,payment,card_pos,225332,UGX,success,UG
TXN00035120,ACC007678,CUST007678,MERC00071,,2024-04-03,deposit,card_pos,215464,UGX,success,UG
TXN00035121,ACC006282,CUST006282,MERC00018,,2024-10-09,transfer,card_online,257894,UGX,failed,UG
TXN00035122,ACC006282,CUST006282,MERC00015,,2025-06-18,bill_pay,card_online,332479,UGX,failed,UG
TXN00035123,ACC006282,CUST006282,MERC00013,,2025-06-05,transfer,card_online,427763,UGX,success,UG
TXN00035124,ACC006283,CUST006283,MERC00024,,2025-01-25,transfer,card_online,157333,UGX,success,UG
TXN00035125,ACC006283,CUST006283,MERC00043,,2025-11-06,transfer,card_pos,292247,UGX,failed,UG
TXN00035126,ACC006283,CUST006283,MERC00033,,2024-12-25,withdrawal,bank_transfer,387202,UGX,success,UG
TXN00035127,ACC006284,CUST006284,MERC00019,,2025-10-28,payment,card_pos,166490,UGX,failed,UG
TXN00035128,ACC006284,CUST006284,MERC00003,,2024-07-25,bill_pay,bank_transfer,353749,UGX,pending,UG
TXN00035129,ACC006284,CUST006284,MERC00060,,2024-01-02,payment,card_online,286971,UGX,success,UG
TXN00035130,ACC006285,CUST006285,MERC00032,CARD004274,2024-02-07,withdrawal,agent_cashin,249573,UGX,success,UG
TXN00035131,ACC006285,CUST006285,MERC00002,CARD004274,2024-02-06,withdrawal,card_online,279246,UGX,failed,UG
TXN00035132,ACC006285,CUST006285,MERC00002,CARD004274,2025-08-07,withdrawal,mobile_money,475918,UGX,failed,UG
TXN00035133,ACC006286,CUST006286,MERC00002,CARD004275,2025-07-19,transfer,agent_cashin,245011,UGX,success,UG
TXN00035134,ACC006286,CUST006286,MERC00060,CARD004275,2024-04-08,bill_pay,card_online,365434,UGX,failed,UG
TXN00035135,ACC006286,CUST006286,MERC00037,CARD004275,2025-07-06,payment,agent_cashin,397091,UGX,success,UG
TXN00035136,ACC006229,CUST006229,MERC00066,CARD004240,2025-02-07,deposit,agent_cashin,278914,UGX,success,UG
TXN00035137,ACC006229,CUST006229,MERC00026,CARD004240,2024-04-06,transfer,card_pos,192032,UGX,success,UG
TXN00035138,ACC006229,CUST006229,MERC00073,CARD004240,2024-08-04,payment,agent_cashin,272743,UGX,success,UG
TXN00035139,ACC006230,CUST006230,MERC00057,,2025-08-16,transfer,agent_cashin,438153,UGX,failed,UG
TXN00035140,ACC006230,CUST006230,MERC00061,,2025-05-26,payment,card_pos,348815,UGX,pending,UG
TXN00035141,ACC006230,CUST006230,MERC00012,,2024-11-11,transfer,bank_transfer,346479,UGX,pending,UG
TXN00035142,ACC006231,CUST006231,MERC00029,CARD004241,2025-01-05,transfer,bank_transfer,387439,UGX,success,UG
TXN00035143,ACC006231,CUST006231,MERC00038,CARD004241,2025-10-11,payment,bank_transfer,225686,UGX,success,UG
TXN00035144,ACC006231,CUST006231,MERC00057,CARD004241,2024-12-18,bill_pay,bank_transfer,281108,UGX,success,UG
TXN00035145,ACC006232,CUST006232,MERC00064,CARD004242,2025-04-13,bill_pay,mobile_money,186149,UGX,success,UG
TXN00035146,ACC006232,CUST006232,MERC00011,CARD004242,2024-06-06,transfer,card_online,356731,UGX,success,UG
TXN00035147,ACC006232,CUST006232,MERC00034,CARD004242,2024-01-17,deposit,bank_transfer,470851,UGX,failed,UG
TXN00035148,ACC006233,CUST006233,MERC00073,CARD004243,2024-08-26,withdrawal,card_online,371921,UGX,success,UG
TXN00035149,ACC006233,CUST006233,MERC00020,CARD004243,2025-02-16,payment,mobile_money,160704,UGX,success,UG
TXN00035150,ACC006233,CUST006233,MERC00038,CARD004243,2025-03-21,deposit,card_online,314187,UGX,success,UG
TXN00035151,ACC006254,CUST006254,MERC00024,CARD004258,2024-06-10,bill_pay,card_online,194225,UGX,failed,UG
TXN00035152,ACC006254,CUST006254,MERC00011,CARD004258,2024-11-22,payment,card_pos,376435,UGX,pending,UG
TXN00035153,ACC006254,CUST006254,MERC00001,CARD004258,2025-02-20,payment,card_pos,271462,UGX,success,UG
TXN00035154,ACC006255,CUST006255,MERC00053,,2025-04-13,transfer,bank_transfer,418919,UGX,success,UG
TXN00035155,ACC006255,CUST006255,MERC00010,,2025-02-01,transfer,card_online,309375,UGX,failed,UG
TXN00035156,ACC006255,CUST006255,MERC00044,,2024-09-28,bill_pay,card_online,233656,UGX,failed,UG
TXN00035157,ACC007868,CUST007868,MERC00041,,2025-05-28,deposit,card_pos,346532,UGX,pending,UG
TXN00035158,ACC007868,CUST007868,MERC00011,,2024-06-10,transfer,card_online,459685,UGX,success,UG
TXN00035159,ACC007868,CUST007868,MERC00025,,2025-04-29,bill_pay,agent_cashin,268303,UGX,failed,UG
TXN00035160,ACC007869,CUST007869,MERC00049,CARD005360,2024-12-17,withdrawal,bank_transfer,284198,UGX,success,UG
TXN00035161,ACC007869,CUST007869,MERC00050,CARD005360,2024-11-20,deposit,card_pos,196905,UGX,success,UG
TXN00035162,ACC007869,CUST007869,MERC00068,CARD005360,2025-11-30,payment,bank_transfer,378460,UGX,success,UG
TXN00035163,ACC007870,CUST007870,MERC00059,,2024-05-17,withdrawal,card_pos,205908,UGX,pending,UG
TXN00035164,ACC007870,CUST007870,MERC00037,,2025-04-29,deposit,bank_transfer,335569,UGX,pending,UG
TXN00035165,ACC007870,CUST007870,MERC00004,,2024-02-13,withdrawal,mobile_money,159168,UGX,failed,UG
TXN00035166,ACC005358,CUST005358,MERC00065,CARD003668,2025-02-24,transfer,mobile_money,287297,UGX,success,UG
TXN00035167,ACC005358,CUST005358,MERC00020,CARD003668,2024-04-02,payment,mobile_money,497303,UGX,success,UG
TXN00035168,ACC005358,CUST005358,MERC00016,CARD003668,2025-10-02,withdrawal,bank_transfer,226331,UGX,success,UG
TXN00035169,ACC005359,CUST005359,MERC00007,CARD003669,2024-01-10,transfer,bank_transfer,353020,UGX,success,UG
TXN00035170,ACC005359,CUST005359,MERC00066,CARD003669,2025-08-13,payment,mobile_money,242579,UGX,success,UG
TXN00035171,ACC005359,CUST005359,MERC00073,CARD003669,2025-03-06,payment,card_pos,296906,UGX,success,UG
TXN00035172,ACC005360,CUST005360,MERC00033,,2025-09-18,withdrawal,mobile_money,366538,UGX,failed,UG
TXN00035173,ACC005360,CUST005360,MERC00038,,2024-02-29,transfer,card_online,144941,UGX,success,UG
TXN00035174,ACC005360,CUST005360,MERC00069,,2025-09-25,deposit,card_pos,213989,UGX,success,UG
TXN00035175,ACC005361,CUST005361,MERC00017,,2024-10-20,transfer,agent_cashin,124801,UGX,success,UG
TXN00035176,ACC005361,CUST005361,MERC00043,,2024-04-20,transfer,bank_transfer,343609,UGX,success,UG
TXN00035177,ACC005361,CUST005361,MERC00017,,2025-08-10,deposit,agent_cashin,198118,UGX,success,UG
TXN00035178,ACC005337,CUST005337,MERC00057,CARD003658,2024-07-08,withdrawal,bank_transfer,259728,UGX,success,UG
TXN00035179,ACC005337,CUST005337,MERC00063,CARD003658,2025-09-20,deposit,card_online,383233,UGX,failed,UG
TXN00035180,ACC005337,CUST005337,MERC00041,CARD003658,2025-09-25,payment,card_online,430439,UGX,failed,UG
TXN00035181,ACC005338,CUST005338,MERC00001,,2025-11-20,payment,bank_transfer,133867,UGX,success,UG
TXN00035182,ACC005338,CUST005338,MERC00054,,2024-09-19,payment,card_pos,198341,UGX,pending,UG
TXN00035183,ACC005338,CUST005338,MERC00030,,2025-11-23,deposit,bank_transfer,202599,UGX,success,UG
TXN00035184,ACC005339,CUST005339,MERC00051,CARD003659,2024-07-17,payment,agent_cashin,376233,UGX,success,UG
TXN00035185,ACC005339,CUST005339,MERC00062,CARD003659,2025-06-20,deposit,card_pos,370124,UGX,success,UG
TXN00035186,ACC005339,CUST005339,MERC00021,CARD003659,2025-07-04,deposit,bank_transfer,324150,UGX,pending,UG
TXN00035187,ACC005340,CUST005340,MERC00063,CARD003660,2024-03-04,withdrawal,bank_transfer,363415,UGX,pending,UG
TXN00035188,ACC005340,CUST005340,MERC00047,CARD003660,2024-10-12,withdrawal,card_pos,319311,UGX,success,UG
TXN00035189,ACC005340,CUST005340,MERC00054,CARD003660,2024-01-29,deposit,bank_transfer,230106,UGX,success,UG
TXN00035190,ACC005341,CUST005341,MERC00045,,2025-11-27,bill_pay,card_online,348771,UGX,pending,UG
TXN00035191,ACC005341,CUST005341,MERC00065,,2024-06-24,payment,card_online,309337,UGX,failed,UG
TXN00035192,ACC005341,CUST005341,MERC00019,,2025-03-02,transfer,agent_cashin,250911,UGX,success,UG
TXN00035193,ACC005318,CUST005318,MERC00044,,2024-07-03,bill_pay,card_online,215840,UGX,failed,UG
TXN00035194,ACC005318,CUST005318,MERC00049,,2024-09-07,withdrawal,mobile_money,269047,UGX,failed,UG
TXN00035195,ACC005318,CUST005318,MERC00031,,2025-01-24,withdrawal,mobile_money,390890,UGX,success,UG
TXN00035196,ACC005319,CUST005319,MERC00043,CARD003646,2024-08-30,transfer,agent_cashin,221721,UGX,pending,UG
TXN00035197,ACC005319,CUST005319,MERC00023,CARD003646,2025-01-07,payment,card_pos,454455,UGX,pending,UG
TXN00035198,ACC005319,CUST005319,MERC00015,CARD003646,2024-09-21,withdrawal,agent_cashin,400755,UGX,pending,UG
TXN00035199,ACC005320,CUST005320,MERC00010,,2024-09-23,transfer,agent_cashin,326592,UGX,success,UG
TXN00035200,ACC005320,CUST005320,MERC00015,,2025-11-12,deposit,bank_transfer,221609,UGX,success,UG
TXN00035201,ACC005320,CUST005320,MERC00065,,2024-09-04,bill_pay,card_online,308045,UGX,success,UG
TXN00035202,ACC005321,CUST005321,MERC00049,CARD003647,2024-11-13,withdrawal,bank_transfer,313508,UGX,success,UG
TXN00035203,ACC005321,CUST005321,MERC00010,CARD003647,2025-10-17,deposit,card_online,309438,UGX,success,UG
TXN00035204,ACC005321,CUST005321,MERC00045,CARD003647,2024-12-14,bill_pay,agent_cashin,298921,UGX,failed,UG
TXN00035205,ACC005377,CUST005377,MERC00013,,2025-02-01,withdrawal,bank_transfer,256954,UGX,success,UG
TXN00035206,ACC005377,CUST005377,MERC00011,,2025-08-14,deposit,card_pos,408955,UGX,success,UG
TXN00035207,ACC005377,CUST005377,MERC00015,,2024-09-01,withdrawal,bank_transfer,222416,UGX,success,UG
TXN00035208,ACC005378,CUST005378,MERC00011,CARD003680,2024-09-04,transfer,card_online,255641,UGX,failed,UG
TXN00035209,ACC005378,CUST005378,MERC00010,CARD003680,2024-03-27,bill_pay,bank_transfer,389252,UGX,success,UG
TXN00035210,ACC005378,CUST005378,MERC00028,CARD003680,2024-02-05,transfer,card_pos,222299,UGX,failed,UG
TXN00035211,ACC005379,CUST005379,MERC00021,,2024-07-18,bill_pay,mobile_money,208951,UGX,pending,UG
TXN00035212,ACC005379,CUST005379,MERC00004,,2024-05-08,bill_pay,bank_transfer,402770,UGX,success,UG
TXN00035213,ACC005379,CUST005379,MERC00021,,2025-05-01,transfer,mobile_money,192073,UGX,success,UG
TXN00035214,ACC005380,CUST005380,MERC00001,,2024-01-23,payment,card_pos,253836,UGX,pending,UG
TXN00035215,ACC005380,CUST005380,MERC00018,,2024-02-21,deposit,bank_transfer,238751,UGX,failed,UG
TXN00035216,ACC005380,CUST005380,MERC00054,,2024-02-24,bill_pay,card_online,255564,UGX,success,UG
TXN00035217,ACC005381,CUST005381,MERC00016,CARD003681,2025-09-29,payment,mobile_money,366609,UGX,success,UG
TXN00035218,ACC005381,CUST005381,MERC00068,CARD003681,2024-10-13,transfer,bank_transfer,279946,UGX,success,UG
TXN00035219,ACC005381,CUST005381,MERC00047,CARD003681,2025-09-29,withdrawal,bank_transfer,175204,UGX,success,UG
TXN00035220,ACC005642,CUST005642,MERC00061,,2024-04-08,transfer,card_online,164519,UGX,pending,UG
TXN00035221,ACC005642,CUST005642,MERC00069,,2024-11-24,bill_pay,card_online,192090,UGX,failed,UG
TXN00035222,ACC005642,CUST005642,MERC00045,,2024-06-03,bill_pay,mobile_money,269386,UGX,success,UG
TXN00035223,ACC005643,CUST005643,MERC00072,,2025-05-14,bill_pay,bank_transfer,236162,UGX,success,UG
TXN00035224,ACC005643,CUST005643,MERC00024,,2024-04-29,bill_pay,card_online,202358,UGX,success,UG
TXN00035225,ACC005643,CUST005643,MERC00072,,2024-02-21,payment,card_online,358435,UGX,failed,UG
TXN00035226,ACC005644,CUST005644,MERC00055,CARD003850,2024-04-09,transfer,mobile_money,365791,UGX,pending,UG
TXN00035227,ACC005644,CUST005644,MERC00034,CARD003850,2025-11-25,bill_pay,agent_cashin,340968,UGX,success,UG
TXN00035228,ACC005644,CUST005644,MERC00024,CARD003850,2025-11-01,payment,card_pos,302530,UGX,success,UG
TXN00035229,ACC005619,CUST005619,MERC00031,CARD003835,2024-05-17,bill_pay,mobile_money,230735,UGX,success,UG
TXN00035230,ACC005619,CUST005619,MERC00004,CARD003835,2024-07-15,deposit,card_online,516989,UGX,success,UG
TXN00035231,ACC005619,CUST005619,MERC00001,CARD003835,2025-06-07,withdrawal,agent_cashin,278148,UGX,success,UG
TXN00035232,ACC005825,CUST005825,MERC00035,CARD003975,2024-12-17,payment,card_pos,426738,UGX,failed,UG
TXN00035233,ACC005825,CUST005825,MERC00003,CARD003975,2024-06-16,withdrawal,card_online,228878,UGX,success,UG
TXN00035234,ACC005825,CUST005825,MERC00022,CARD003975,2025-02-18,withdrawal,agent_cashin,384694,UGX,success,UG
TXN00035235,ACC005826,CUST005826,MERC00043,,2024-07-08,deposit,bank_transfer,542763,UGX,failed,UG
TXN00035236,ACC005826,CUST005826,MERC00061,,2024-02-28,deposit,mobile_money,332133,UGX,success,UG
TXN00035237,ACC005826,CUST005826,MERC00053,,2024-05-04,bill_pay,mobile_money,397755,UGX,success,UG
TXN00035238,ACC005784,CUST005784,MERC00060,CARD003951,2025-09-20,payment,mobile_money,212099,UGX,success,UG
TXN00035239,ACC005784,CUST005784,MERC00008,CARD003951,2024-11-10,deposit,agent_cashin,286168,UGX,success,UG
TXN00035240,ACC005784,CUST005784,MERC00006,CARD003951,2024-07-20,transfer,mobile_money,262014,UGX,pending,UG
TXN00035241,ACC005785,CUST005785,MERC00063,CARD003952,2025-02-14,payment,card_pos,432837,UGX,failed,UG
TXN00035242,ACC005785,CUST005785,MERC00026,CARD003952,2024-02-26,withdrawal,agent_cashin,276733,UGX,success,UG
TXN00035243,ACC005785,CUST005785,MERC00072,CARD003952,2025-04-12,deposit,card_online,444706,UGX,pending,UG
TXN00035244,ACC005786,CUST005786,MERC00033,CARD003953,2024-04-29,payment,card_online,248500,UGX,success,UG
TXN00035245,ACC005786,CUST005786,MERC00013,CARD003953,2025-05-08,withdrawal,mobile_money,363622,UGX,pending,UG
TXN00035246,ACC005786,CUST005786,MERC00047,CARD003953,2025-11-13,payment,mobile_money,143909,UGX,pending,UG
TXN00035247,ACC005805,CUST005805,MERC00032,,2024-02-27,bill_pay,agent_cashin,458892,UGX,success,UG
TXN00035248,ACC005805,CUST005805,MERC00071,,2024-07-18,transfer,mobile_money,366114,UGX,success,UG
TXN00035249,ACC005805,CUST005805,MERC00054,,2025-06-16,transfer,bank_transfer,293208,UGX,failed,UG
TXN00035250,ACC005806,CUST005806,MERC00068,CARD003964,2025-05-16,deposit,card_online,384186,UGX,pending,UG
TXN00035251,ACC005806,CUST005806,MERC00017,CARD003964,2024-05-23,withdrawal,mobile_money,465072,UGX,success,UG
TXN00035252,ACC005806,CUST005806,MERC00004,CARD003964,2025-08-13,payment,bank_transfer,436003,UGX,success,UG
TXN00035253,ACC005807,CUST005807,MERC00043,CARD003965,2025-07-09,bill_pay,agent_cashin,451262,UGX,pending,UG
TXN00035254,ACC005807,CUST005807,MERC00030,CARD003965,2024-05-03,payment,mobile_money,436377,UGX,success,UG
TXN00035255,ACC005807,CUST005807,MERC00001,CARD003965,2025-05-14,payment,agent_cashin,185347,UGX,success,UG
TXN00035256,ACC009911,CUST009911,MERC00056,CARD006766,2024-04-30,payment,card_online,480621,UGX,success,UG
TXN00035257,ACC009911,CUST009911,MERC00047,CARD006766,2024-10-13,deposit,card_pos,235301,UGX,failed,UG
TXN00035258,ACC009911,CUST009911,MERC00032,CARD006766,2024-11-25,deposit,card_pos,489252,UGX,success,UG
TXN00035259,ACC009912,CUST009912,MERC00045,CARD006767,2025-01-03,transfer,mobile_money,446744,UGX,success,UG
TXN00035260,ACC009912,CUST009912,MERC00023,CARD006767,2024-08-18,deposit,card_pos,433587,UGX,success,UG
TXN00035261,ACC009912,CUST009912,MERC00055,CARD006767,2024-02-20,withdrawal,card_online,421992,UGX,success,UG
TXN00035262,ACC009913,CUST009913,MERC00040,,2024-07-18,bill_pay,mobile_money,313870,UGX,success,UG
TXN00035263,ACC009913,CUST009913,MERC00064,,2024-06-21,bill_pay,card_online,452456,UGX,success,UG
TXN00035264,ACC009913,CUST009913,MERC00045,,2025-10-08,withdrawal,mobile_money,381840,UGX,pending,UG
